,author,date,n_likes,n_reposts,with_photo,is_repost?,text,translation,тональность,tonality_numbers
3645,dying,2015-05-18,2101,40,False,False,мамин подруга спрашивать ой жених ага ага жених ребенок дом машина личный ездовой верблюд,mom's girlfriend ask oh groom yeah yeah fiance baby house car personal riding camel,Нейтральная,0.0
3646,dying,2015-05-18,1584,19,False,False,зеленый глаз бывать дурочка сумасшедший,green eye goofy crazy,Отрицательная,-1.0
3647,dying,2015-05-18,1157,11,False,False,почему ненужненький,why unnecessary,Отрицательная,-1.0
3648,dying,2015-05-18,1812,26,False,False,го любить,go love,Положительная,1.0
3649,dying,2015-05-18,1613,18,False,False,элитка бандитка,elite bandit,Нейтральная,0.0
3650,dying,2015-05-18,2213,28,False,False,старый одинокий женщина 14 успокаиваться,old lonely woman 14 settle down,Отрицательная,-1.0
3651,dying,2015-05-18,2036,32,False,False,мальчик карий глаз любить,brown eye boy love,Положительная,1.0
3652,dying,2015-05-18,1391,19,False,False,каждый элита должный репостнуть запись,every elite must repost the post,Нейтральная,0.0
3653,dying,2015-05-18,1899,25,False,False,ненавидеть оба онлайн писать друг друг,hate both online write each other,Отрицательная,-1.0
3654,dying,2015-05-17,3320,32,False,False,любить футбол футболист,love football footballer,Положительная,1.0
3655,dying,2015-05-17,1130,7,False,False,весь девушка прекрасный,whole girl lovely,Положительная,1.0
3656,dying,2015-05-17,2289,37,False,False,спасибо видеть любой состояние грубый некрасивый заплакать депрессивный веселый добрый милый спасибо рядом,thank you see any state rude ugly cry depressive cheerful kind cute thank you near,Положительная,1.0
